"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"748","JFK","SAN","Bahia Resort Hotel",3,"2015-11-21","2015-11-24",692.56,666.28,0.03794,11,2,1
"749","JFK","SAN","Bahia Resort Hotel",3,"2015-11-22","2015-11-25",627.86,619.14,0.01388,11,2,1
"750","LGB","LAS","Ballys Las Vegas",7,"2015-10-28","2015-11-04",1389.98,698.34,0.49759,10,0,1
"751","JFK","LAS","Ballys Las Vegas",3,"2015-11-07","2015-11-10",590.4,398.88,0.3244,11,1,1
"752","JFK","LAS","Ballys Las Vegas",3,"2015-11-08","2015-11-11",545.01,385.81,0.29211,11,1,1
"753","SFO","LAS","Ballys Las Vegas",3,"2015-10-24","2015-10-27",497.96,371.84,0.25328,10,0,1
"754","JFK","LAS","Ballys Las Vegas",3,"2015-11-01","2015-11-04",714.64,566.4,0.20743,11,0,1
"755","BOS","LAS","Ballys Las Vegas",3,"2015-10-28","2015-10-31",759.54,611.42,0.19501,10,0,1
"756","SFO","LAS","Ballys Las Vegas",3,"2015-10-23","2015-10-26",688.66,558.47,0.18905,10,0,1
"757","SFO","LAS","Ballys Las Vegas",3,"2015-10-31","2015-11-03",313.33,254.64,0.18731,10,0,1
"758","SFO","LAS","Ballys Las Vegas",3,"2015-10-30","2015-11-02",352.1,298.27,0.15288,10,0,1
"759","JFK","LAS","Ballys Las Vegas",3,"2015-11-15","2015-11-18",503.29,436.03,0.13364,11,2,1
"760","JFK","LAS","Ballys Las Vegas",3,"2015-10-31","2015-11-03",641.67,556.78,0.1323,10,0,1
"761","FLL","LAS","Ballys Las Vegas",3,"2015-10-30","2015-11-02",501.98,438.41,0.12664,10,0,1
"762","JFK","LAS","Ballys Las Vegas",3,"2015-10-28","2015-10-31",675.55,594.56,0.11988,10,0,1
"763","FLL","LAS","Ballys Las Vegas",3,"2015-10-31","2015-11-03",541.82,481.05,0.11216,10,0,1
"764","FLL","LAS","Ballys Las Vegas",3,"2015-11-11","2015-11-14",610.93,553.52,0.09397,11,1,1
"765","LGB","LAS","Ballys Las Vegas",3,"2015-10-28","2015-10-31",224,204.58,0.0867,10,0,1
"766","JFK","LAS","Ballys Las Vegas",3,"2015-11-21","2015-11-24",466.35,433.45,0.07055,11,2,1
"767","JFK","LAS","Ballys Las Vegas",7,"2015-11-01","2015-11-08",1399.87,1318,0.05848,11,0,1
"768","BOS","LAS","Ballys Las Vegas",3,"2015-11-06","2015-11-09",816.27,774.24,0.05148,11,1,1
"769","BOS","LAS","Ballys Las Vegas",3,"2015-11-07","2015-11-10",523.82,500.54,0.04445,11,1,1
"770","FLL","LAS","Ballys Las Vegas",3,"2015-11-01","2015-11-04",647.55,624.2,0.03607,11,0,1
"771","FLL","LAS","Ballys Las Vegas",3,"2015-11-13","2015-11-16",988.19,954.07,0.03452,11,2,1
"772","JFK","LAS","Ballys Las Vegas",3,"2015-11-25","2015-11-28",765.14,739.41,0.03363,11,2,1
"773","LGB","LAS","Ballys Las Vegas",3,"2015-11-25","2015-11-28",403.59,391.09,0.03098,11,2,1
"774","JFK","LAS","Ballys Las Vegas",7,"2015-11-25","2015-12-02",635.46,617.16,0.02881,11,2,1
"775","JFK","LAS","Ballys Las Vegas",3,"2015-11-18","2015-11-21",551.77,536.19,0.02825,11,2,1
"776","JFK","LAS","Ballys Las Vegas",7,"2015-11-21","2015-11-28",803.72,781.65,0.02746,11,2,1
"777","BOS","LAS","Ballys Las Vegas",3,"2015-11-15","2015-11-18",589.29,575.39,0.02359,11,2,1
"778","JFK","LAS","Ballys Las Vegas",7,"2015-11-06","2015-11-13",1000.94,980.4,0.02052,11,1,1
"779","FLL","LAS","Ballys Las Vegas",3,"2015-11-20","2015-11-23",604.06,591.98,0.02001,11,2,1
"780","FLL","LAS","Ballys Las Vegas",3,"2015-11-25","2015-11-28",641.05,628.62,0.01938,11,2,1
"781","SFO","LAS","Ballys Las Vegas",3,"2015-11-07","2015-11-10",292.62,288.46,0.01422,11,1,1
"782","BOS","LAS","Ballys Las Vegas",3,"2015-11-01","2015-11-04",722.66,712.7,0.01378,11,0,1
"783","LGB","LAS","Ballys Las Vegas",3,"2015-11-07","2015-11-10",276.06,272.48,0.01297,11,1,1
"784","LGB","LAS","Ballys Las Vegas",7,"2015-11-22","2015-11-29",486.19,480.86,0.01096,11,2,1
"785","JFK","LAS","Ballys Las Vegas",7,"2015-11-18","2015-11-25",626.28,619.8,0.01034,11,2,1
"786","FLL","LAS","Ballys Las Vegas",3,"2015-10-28","2015-10-31",339.31,336,0.00974,10,0,1
"787","BOS","LAS","Ballys Las Vegas",3,"2015-11-25","2015-11-28",931.42,924.56,0.00737,11,2,1
"788","BOS","LAS","Ballys Las Vegas",3,"2015-11-22","2015-11-25",331.17,328.78,0.0072,11,2,1
"789","FLL","LAS","Ballys Las Vegas",3,"2015-11-21","2015-11-24",533.24,529.63,0.00677,11,2,1
"790","FLL","LAS","Ballys Las Vegas",3,"2015-10-25","2015-10-28",652.72,649.22,0.00535,10,0,1
"791","FLL","LAS","Ballys Las Vegas",3,"2015-11-18","2015-11-21",615.52,614.07,0.00235,11,2,1
"792","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-10-24","2015-10-27",740.44,583.16,0.21242,10,0,1
"793","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-10-25","2015-10-28",739.93,583.16,0.21188,10,0,1
"794","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-10-28","2015-10-31",692.25,578.83,0.16385,10,0,1
"795","JFK","PUJ","Barcelo Bavaro Beach",3,"2015-11-25","2015-11-28",1240.8,1089.1,0.12226,11,2,1
"796","JFK","PUJ","Barcelo Bavaro Beach",3,"2015-10-28","2015-10-31",918.76,806.52,0.12216,10,0,1
"797","JFK","PUJ","Barcelo Bavaro Beach",3,"2015-10-25","2015-10-28",920.26,811.66,0.11801,10,0,1
"798","JFK","PUJ","Barcelo Bavaro Beach",3,"2015-10-30","2015-11-02",884.51,790.6,0.10617,10,0,1
"799","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-10-30","2015-11-02",683.62,612.6,0.10388,10,0,1
"800","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-10-31","2015-11-03",699.64,628.43,0.10177,10,0,1
"801","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-11-01","2015-11-04",655.79,598.83,0.08686,11,0,1
"802","FLL","PUJ","Barcelo Bavaro Beach",7,"2015-10-24","2015-10-31",1029.55,943.9,0.08319,10,0,1
"803","FLL","PUJ","Barcelo Bavaro Beach",3,"2015-11-18","2015-11-21",699.63,645.48,0.0774,11,2,1
"804","SJU","PUJ","Barcelo Bavaro Beach",3,"2015-10-21","2015-10-24",770.03,722.75,0.0614,10,0,1
"805","JFK","PUJ","Barcelo Bavaro Beach",7,"2015-10-28","2015-11-04",1278.02,1203.1,0.05862,10,0,1
"806","FLL","PUJ","Barcelo Bavaro Beach",7,"2015-10-28","2015-11-04",1084.88,1025.1,0.0551,10,0,1
"807","JFK","PUJ","Barcelo Bavaro Beach",7,"2015-10-30","2015-11-06",1307.07,1240.6,0.05085,10,0,1
"808","SJU","PUJ","Barcelo Bavaro Beach",3,"2015-10-23","2015-10-26",615.81,585.47,0.04927,10,0,1
"809","FLL","PUJ","Barcelo Bavaro Beach",7,"2015-10-25","2015-11-01",988.49,943.9,0.0451,10,0,1
"810","SJU","PUJ","Barcelo Bavaro Beach",7,"2015-10-23","2015-10-30",900.03,863.49,0.04059,10,0,1
"811","SJU","PUJ","Barcelo Bavaro Beach",3,"2015-10-28","2015-10-31",565.22,548.47,0.02963,10,0,1
"812","SJU","PUJ","Barcelo Bavaro Beach",3,"2015-10-30","2015-11-02",640.51,622.2,0.02859,10,0,1
"813","JFK","PUJ","Barcelo Bavaro Beach",7,"2015-10-25","2015-11-01",1261.74,1239.74,0.01744,10,0,1
"814","SJU","PUJ","Barcelo Bavaro Beach",3,"2015-11-14","2015-11-17",953.2,940.85,0.01295,11,2,1
"815","SJU","PUJ","Barcelo Bavaro Beach",7,"2015-10-21","2015-10-28",920.39,909.49,0.01184,10,0,1
"816","JFK","PUJ","Barcelo Bavaro Beach",7,"2015-11-22","2015-11-29",1722.39,1721.1,0.00075,11,2,1
"817","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-24","2015-10-27",784.66,633.54,0.1926,10,0,1
"818","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-25","2015-10-28",784.12,633.54,0.19204,10,0,1
"819","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-28","2015-10-31",736.37,612.6,0.16808,10,0,1
"820","JFK","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-11-25","2015-11-28",1275.64,1074.1,0.15799,11,2,1
"821","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-31","2015-11-03",726.89,627.6,0.1366,10,0,1
"822","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-30","2015-11-02",709.09,620.1,0.12549,10,0,1
"823","JFK","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-30","2015-11-02",910.33,798.1,0.12328,10,0,1
"824","JFK","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-30","2015-11-06",1371.02,1228.1,0.10424,10,0,1
"825","JFK","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-28","2015-10-31",962.89,865.34,0.10131,10,0,1
"826","FLL","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-28","2015-11-04",1145.95,1035.1,0.09673,10,0,1
"827","JFK","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-25","2015-10-28",964.48,871.44,0.09646,10,0,1
"828","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-11-01","2015-11-04",692.36,626.14,0.09565,11,0,1
"829","JFK","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-28","2015-11-04",1339.13,1213.1,0.09411,10,0,1
"830","FLL","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-30","2015-11-06",1123.71,1050.1,0.0655,10,0,1
"831","FLL","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-24","2015-10-31",1133.15,1061.45,0.06328,10,0,1
"832","FLL","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-11-18","2015-11-21",722.72,677.1,0.06312,11,2,1
"833","SJU","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-30","2015-11-02",666.46,629.7,0.05516,10,0,1
"834","JFK","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-11-22","2015-11-29",1779.13,1686.1,0.05229,11,2,1
"835","JFK","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-11-01","2015-11-04",857.02,813.1,0.05125,11,0,1
"836","SJU","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-21","2015-10-24",814.22,772.57,0.05116,10,0,1
"837","SJU","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-30","2015-11-06",1032.64,986.7,0.04449,10,0,1
"838","JFK","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-11-20","2015-11-23",779.61,746.1,0.04298,11,2,1
"839","SJU","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-23","2015-10-26",659.38,632.38,0.04095,10,0,1
"840","SJU","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-28","2015-10-31",607.8,585.2,0.03718,10,0,1
"841","FLL","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-31","2015-11-07",1091.54,1057.6,0.03109,10,0,1
"842","JFK","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-11-01","2015-11-08",1334.38,1297.1,0.02793,11,0,1
"843","FLL","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-25","2015-11-01",1090.09,1061.45,0.02628,10,0,1
"844","SJU","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-23","2015-10-30",1002.79,977.86,0.02486,10,0,1
"845","SJU","PUJ","Barcelo Bavaro Palace Deluxe",7,"2015-10-28","2015-11-04",996.07,971.7,0.02446,10,0,1
"846","SJU","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-10-31","2015-11-03",547.74,541.2,0.01193,10,0,1
"847","SJU","PUJ","Barcelo Bavaro Palace Deluxe",3,"2015-11-14","2015-11-17",977.57,975.7,0.00191,11,2,1
"848","FLL","CUN","Barcelo Costa Cancun",3,"2015-10-25","2015-10-28",627.54,563.35,0.10228,10,0,1
"849","FLL","CUN","Barcelo Costa Cancun",3,"2015-10-28","2015-10-31",617.97,560.77,0.09255,10,0,1
"850","JFK","CUN","Barcelo Costa Cancun",3,"2015-10-31","2015-11-03",693.96,641.52,0.07557,10,0,1
"851","FLL","CUN","Barcelo Costa Cancun",3,"2015-10-24","2015-10-27",613.54,572.95,0.06615,10,0,1
"852","FLL","CUN","Barcelo Costa Cancun",7,"2015-10-25","2015-11-01",1014.96,949.1,0.06489,10,0,1
"853","FLL","CUN","Barcelo Costa Cancun",3,"2015-10-30","2015-11-02",576.76,539.72,0.06423,10,0,1
"854","FLL","CUN","Barcelo Costa Cancun",3,"2015-10-31","2015-11-03",576.76,539.72,0.06423,10,0,1
"855","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-01","2015-11-04",573.9,538.02,0.06252,11,0,1
"856","FLL","CUN","Barcelo Costa Cancun",7,"2015-10-28","2015-11-04",965.71,919.66,0.04768,10,0,1
"857","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-04","2015-11-11",982.58,937.49,0.04589,11,0,1
"858","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-01","2015-11-08",1028.85,982.09,0.04545,11,0,1
"859","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-20","2015-11-23",799.88,767.02,0.04109,11,2,1
"860","FLL","CUN","Barcelo Costa Cancun",7,"2015-10-24","2015-10-31",1027.39,985.71,0.04057,10,0,1
"861","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-25","2015-11-28",1008.32,970.12,0.03789,11,2,1
"862","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-08","2015-11-15",1172.52,1130.19,0.0361,11,1,1
"863","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-21","2015-11-28",1395.04,1346.59,0.03473,11,2,1
"864","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-21","2015-11-24",650.08,628.02,0.03393,11,2,1
"865","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-11","2015-11-18",1011.59,977.49,0.03371,11,1,1
"866","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-25","2015-12-02",1078.1,1043.99,0.03164,11,2,1
"867","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-11","2015-11-14",673.33,653.02,0.03017,11,1,1
"868","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-06","2015-11-13",982.58,954.49,0.02859,11,1,1
"869","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-14","2015-11-21",1118.04,1086.19,0.02849,11,2,1
"870","FLL","CUN","Barcelo Costa Cancun",7,"2015-10-30","2015-11-06",898,872.49,0.02841,10,0,1
"871","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-06","2015-11-09",624.53,607.12,0.02788,11,1,1
"872","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-04","2015-11-07",606.88,590.12,0.02762,11,0,1
"873","JFK","CUN","Barcelo Costa Cancun",3,"2015-10-28","2015-10-31",593.97,577.57,0.0276,10,0,1
"874","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-08","2015-11-11",594.42,578.02,0.02759,11,1,1
"875","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-13","2015-11-20",978.04,951.59,0.02705,11,2,1
"876","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-18","2015-11-25",935.04,910.49,0.02626,11,2,1
"877","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-15","2015-11-22",964.92,939.99,0.02584,11,2,1
"878","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-22","2015-11-29",1285.15,1252.59,0.02534,11,2,1
"879","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-07","2015-11-10",559.88,546.02,0.02476,11,1,1
"880","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-15","2015-11-18",535.88,524.02,0.02214,11,2,1
"881","JFK","CUN","Barcelo Costa Cancun",7,"2015-10-31","2015-11-07",1040.34,1017.99,0.02148,10,0,1
"882","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-14","2015-11-17",545.64,534.02,0.0213,11,2,1
"883","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-07","2015-11-14",995.36,974.49,0.02097,11,1,1
"884","FLL","CUN","Barcelo Costa Cancun",7,"2015-10-31","2015-11-07",918.65,901.59,0.01858,10,0,1
"885","FLL","CUN","Barcelo Costa Cancun",3,"2015-11-22","2015-11-25",544.02,534.02,0.01838,11,2,1
"886","JFK","CUN","Barcelo Costa Cancun",3,"2015-11-13","2015-11-16",790.55,785.02,0.007,11,2,1
"887","JFK","CUN","Barcelo Costa Cancun",7,"2015-11-21","2015-11-28",1664.27,1654.09,0.00612,11,2,1
"888","FLL","CUN","Barcelo Costa Cancun",7,"2015-11-20","2015-11-27",1372.04,1367.09,0.00361,11,2,1
"889","FLL","PUJ","Barcelo Dominican Beach",3,"2015-10-25","2015-10-28",697.33,479.1,0.31295,10,0,1
"890","FLL","PUJ","Barcelo Dominican Beach",3,"2015-10-28","2015-10-31",649.71,476.44,0.2667,10,0,1
"891","SJU","PUJ","Barcelo Dominican Beach",7,"2015-10-23","2015-10-30",800.94,627.24,0.21687,10,0,1
"892","SJU","PUJ","Barcelo Dominican Beach",7,"2015-10-21","2015-10-28",821.2,669.39,0.18486,10,0,1
"893","SJU","PUJ","Barcelo Dominican Beach",3,"2015-10-30","2015-11-02",594.72,494.75,0.16809,10,0,1
"894","JFK","PUJ","Barcelo Dominican Beach",3,"2015-11-25","2015-11-28",1171.23,987.72,0.15668,11,2,1
"895","SJU","PUJ","Barcelo Dominican Beach",3,"2015-10-23","2015-10-26",573.81,484.22,0.15613,10,0,1
"896","JFK","PUJ","Barcelo Dominican Beach",3,"2015-10-28","2015-10-31",827.59,699.77,0.15445,10,0,1
"897","FLL","PUJ","Barcelo Dominican Beach",3,"2015-10-30","2015-11-02",568.94,487.09,0.14386,10,0,1
"898","FLL","PUJ","Barcelo Dominican Beach",3,"2015-10-31","2015-11-03",578.24,497.74,0.13922,10,0,1
"899","FLL","PUJ","Barcelo Dominican Beach",3,"2015-11-01","2015-11-04",587.68,508.39,0.13491,11,0,1
"900","SJU","PUJ","Barcelo Dominican Beach",7,"2015-10-30","2015-11-06",777.98,679.9,0.12608,10,0,1
"901","FLL","PUJ","Barcelo Dominican Beach",3,"2015-11-18","2015-11-21",645.51,574.56,0.10991,11,2,1
"902","FLL","PUJ","Barcelo Dominican Beach",7,"2015-10-28","2015-11-04",810.76,726.82,0.10353,10,0,1
"903","FLL","PUJ","Barcelo Dominican Beach",7,"2015-10-25","2015-11-01",778.63,701.1,0.09957,10,0,1
"904","SJU","PUJ","Barcelo Dominican Beach",7,"2015-10-25","2015-11-01",979.32,882.24,0.09913,10,0,1
"905","SJU","PUJ","Barcelo Dominican Beach",3,"2015-10-21","2015-10-24",678.76,619.85,0.08678,10,0,1
"906","SJU","PUJ","Barcelo Dominican Beach",3,"2015-10-31","2015-11-03",443.16,409.29,0.07643,10,0,1
"907","FLL","PUJ","Barcelo Dominican Beach",7,"2015-11-01","2015-11-08",918.78,866.45,0.05695,11,0,1
"908","SJU","PUJ","Barcelo Dominican Beach",3,"2015-10-28","2015-10-31",473.61,447.22,0.05573,10,0,1
"909","JFK","PUJ","Barcelo Dominican Beach",3,"2015-10-30","2015-11-02",768.35,728.1,0.05239,10,0,1
"910","FLL","PUJ","Barcelo Dominican Beach",3,"2015-11-08","2015-11-11",554.85,527.91,0.04855,11,1,1
"911","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-14","2015-11-17",889.94,849.97,0.04492,11,2,1
"912","JFK","PUJ","Barcelo Dominican Beach",3,"2015-11-20","2015-11-23",687,659.72,0.0397,11,2,1
"913","JFK","PUJ","Barcelo Dominican Beach",3,"2015-11-01","2015-11-04",752.31,722.94,0.03903,11,0,1
"914","JFK","PUJ","Barcelo Dominican Beach",7,"2015-10-30","2015-11-06",1087.1,1046.61,0.03724,10,0,1
"915","FLL","PUJ","Barcelo Dominican Beach",7,"2015-10-31","2015-11-07",787.29,758.79,0.03619,10,0,1
"916","FLL","PUJ","Barcelo Dominican Beach",7,"2015-10-30","2015-11-06",775.25,748.14,0.03497,10,0,1
"917","JFK","PUJ","Barcelo Dominican Beach",7,"2015-11-22","2015-11-29",1534.44,1484.55,0.03252,11,2,1
"918","JFK","PUJ","Barcelo Dominican Beach",3,"2015-11-06","2015-11-09",824.54,798.94,0.03105,11,1,1
"919","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-22","2015-11-25",628.65,610.97,0.02813,11,2,1
"920","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-21","2015-11-24",698.67,683.97,0.02104,11,2,1
"921","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-18","2015-11-21",662.71,649.97,0.01923,11,2,1
"922","JFK","PUJ","Barcelo Dominican Beach",3,"2015-11-07","2015-11-10",668.5,655.94,0.01878,11,1,1
"923","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-25","2015-12-02",929.83,914.32,0.01668,11,2,1
"924","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-22","2015-11-29",1213.17,1194.32,0.01554,11,2,1
"925","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-01","2015-11-04",426.03,419.82,0.01458,11,0,1
"926","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-18","2015-11-25",927.48,914.32,0.01419,11,2,1
"927","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-14","2015-11-21",1126.23,1110.32,0.01413,11,2,1
"928","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-07","2015-11-10",459.89,453.97,0.01288,11,1,1
"929","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-15","2015-11-18",459.74,453.97,0.01256,11,2,1
"930","FLL","PUJ","Barcelo Dominican Beach",3,"2015-11-20","2015-11-23",581.7,574.56,0.01227,11,2,1
"931","FLL","PUJ","Barcelo Dominican Beach",3,"2015-11-14","2015-11-17",609.01,602.56,0.01059,11,2,1
"932","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-06","2015-11-09",578.91,572.97,0.01026,11,1,1
"933","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-04","2015-11-07",425.95,422.97,0.00701,11,0,1
"934","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-04","2015-11-11",713.24,708.32,0.00689,11,0,1
"935","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-08","2015-11-11",425.86,422.97,0.0068,11,1,1
"936","SJU","PUJ","Barcelo Dominican Beach",3,"2015-11-13","2015-11-16",524.54,521.97,0.0049,11,2,1
"937","FLL","PUJ","Barcelo Dominican Beach",3,"2015-11-15","2015-11-18",534.72,532.56,0.00403,11,2,1
"938","SJU","PUJ","Barcelo Dominican Beach",7,"2015-10-28","2015-11-04",661.22,658.82,0.00364,10,0,1
"939","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-15","2015-11-22",772.68,770.32,0.00305,11,2,1
"940","JFK","PUJ","Barcelo Dominican Beach",7,"2015-11-01","2015-11-08",1089.06,1086.73,0.00214,11,0,1
"941","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-20","2015-11-27",860.14,858.32,0.00212,11,2,1
"942","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-01","2015-11-08",732.95,731.97,0.00133,11,0,1
"943","SJU","PUJ","Barcelo Dominican Beach",7,"2015-11-11","2015-11-18",781.78,781.32,0.00059,11,1,1
"944","JFK","POP","Barcelo Puerto Plata",3,"2015-10-24","2015-10-27",740.87,670.27,0.09529,10,0,1
"945","JFK","POP","Barcelo Puerto Plata",3,"2015-10-25","2015-10-28",688.59,623.27,0.09486,10,0,1
"946","JFK","POP","Barcelo Puerto Plata",7,"2015-10-25","2015-11-01",909.04,876.83,0.03543,10,0,1
"947","JFK","POP","Barcelo Puerto Plata",3,"2015-10-28","2015-10-31",635.72,624.39,0.01782,10,0,1
"948","FLL","PUJ","Barcelo Punta Cana",3,"2015-10-25","2015-10-28",683.89,510.56,0.25345,10,0,1
"949","FLL","PUJ","Barcelo Punta Cana",3,"2015-10-28","2015-10-31",636.29,510.56,0.19759,10,0,1
"950","JFK","PUJ","Barcelo Punta Cana",3,"2015-11-25","2015-11-28",1176.06,972.85,0.17279,11,2,1
"951","JFK","PUJ","Barcelo Punta Cana",3,"2015-10-28","2015-10-31",848.85,720.41,0.15131,10,0,1
"952","FLL","PUJ","Barcelo Punta Cana",3,"2015-10-31","2015-11-03",603.14,521.74,0.13496,10,0,1
"953","FLL","PUJ","Barcelo Punta Cana",3,"2015-10-30","2015-11-02",598.61,520.85,0.12991,10,0,1
"954","FLL","PUJ","Barcelo Punta Cana",3,"2015-11-01","2015-11-04",607.45,533.85,0.12116,11,0,1
"955","FLL","PUJ","Barcelo Punta Cana",3,"2015-11-18","2015-11-21",647.85,575.85,0.11114,11,2,1
"956","FLL","PUJ","Barcelo Punta Cana",7,"2015-10-25","2015-11-01",859.65,774.51,0.09905,10,0,1
"957","FLL","PUJ","Barcelo Punta Cana",7,"2015-10-28","2015-11-04",877.33,791.28,0.09808,10,0,1
"958","JFK","PUJ","Barcelo Punta Cana",3,"2015-10-30","2015-11-02",784.13,718.7,0.08344,10,0,1
"959","SJU","PUJ","Barcelo Punta Cana",3,"2015-10-23","2015-10-26",552.76,507.82,0.08131,10,0,1
"960","SJU","PUJ","Barcelo Punta Cana",7,"2015-10-23","2015-10-30",737.21,682.31,0.07447,10,0,1
"961","SJU","PUJ","Barcelo Punta Cana",3,"2015-10-21","2015-10-24",700.04,651.27,0.06967,10,0,1
"962","JFK","PUJ","Barcelo Punta Cana",3,"2015-11-20","2015-11-23",691.84,644.85,0.06792,11,2,1
"963","JFK","PUJ","Barcelo Punta Cana",7,"2015-11-22","2015-11-29",1545.78,1449.85,0.06206,11,2,1
"964","JFK","PUJ","Barcelo Punta Cana",3,"2015-11-01","2015-11-04",757.17,711.85,0.05985,11,0,1
"965","JFK","PUJ","Barcelo Punta Cana",7,"2015-11-01","2015-11-08",1209.43,1139.6,0.05773,11,0,1
"966","SJU","PUJ","Barcelo Punta Cana",3,"2015-10-30","2015-11-02",539.64,512.29,0.05068,10,0,1
"967","SJU","PUJ","Barcelo Punta Cana",3,"2015-10-28","2015-10-31",494.96,470.82,0.04877,10,0,1
"968","FLL","PUJ","Barcelo Punta Cana",7,"2015-11-01","2015-11-08",1041.63,1004.6,0.03555,11,0,1
